CellID,DNA1,ECAD,CD45,CD4,CD3D,CD8A,CD45R,KI67,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
11585,13967.38,490.52,1471.79,636.71,2061.26,1795.5,323.53,1902.15,2195.242424,2470.136364,66,10.30382361,8.527285516,0.561341042,0.916666667,0.611111111,-0.125831314
11586,8554.14,553.6,820.11,985.78,503.59,311,390.03,1364.14,2316.285714,2470.301587,63,11.00461471,7.325357582,0.746253073,0.9,0.715909091,0.116168263
11587,25100.13,392.21,276.87,532.42,378.94,297,328.63,1101.62,1218.230769,2469.653846,52,10.2629572,6.67217081,0.759830127,0.912280702,0.65,-0.927622163
11588,22587.68,500.72,567.57,911.22,968.12,327.32,330.87,1655.51,1293.647059,2470.823529,68,12.0186632,7.506963637,0.780937744,0.883116883,0.686868687,-0.233369612
11589,19841.81,508.15,534.52,633.81,514.39,339.32,388.08,1586.31,1319.806452,2471.483871,62,11.19977622,7.203954368,0.765678843,0.885714286,0.645833333,0.045001981
11590,19476.84,815.57,1447.84,558.33,1319.09,4168.93,371.56,1772.3,2010.989583,2470.104167,96,16.75541941,7.631987926,0.890239009,0.864864865,0.666666667,-1.46292179
11591,37501.78,481.72,543.5,621.03,398.34,331.31,329.41,976.97,781.625,2470.3125,32,7.80586121,5.220730865,0.743422677,1,0.666666667,-0.52617041
11592,25293.19,893.33,1305.97,644.13,1918.32,2548.14,400.83,1204.63,1362.7,2474.55,100,16.00500895,8.435620229,0.849827291,0.840336134,0.520833333,-0.526777154
11593,16831.85,1128.73,285.55,691.45,757.12,348.36,413.47,1305.09,1402.082645,2474.231405,121,16.62000768,10.20610907,0.78923935,0.858156028,0.620512821,0.500317879
11594,19866.18,1316.13,287,653.6,847.7,351.31,395.08,2096.18,1723.377778,2472.277778,90,13.51937431,9.880263388,0.682567524,0.803571429,0.625,-1.492300627
11595,21795.17,881.81,272.74,606.76,596.79,333.23,374.51,1694.3,2166.923077,2474.820513,117,17.75360847,8.756591457,0.869899607,0.866666667,0.625668449,-0.212528978
11596,22632.56,2641.24,289.87,380.24,255.56,267.57,268.94,1563.94,2399.310924,2477.336134,119,22.03727781,7.015861224,0.947968769,0.901515152,0.676136364,-0.131024304
11597,16112.98,883.53,318.12,607.05,744.2,330.54,389.31,1000.71,924.1186441,2473.254237,59,11.18089346,6.797263387,0.793986324,0.936507937,0.702380952,0.264058215
11598,16974.26,1018.28,300.56,625.05,862.74,393.65,376.94,1010.24,1138.454545,2474.909091,110,14.37571682,10.05850271,0.714449473,0.909090909,0.611111111,0.661540721
11599,10477.77,489.29,588.95,855.45,514.93,318.23,366.83,1189.46,1529.857143,2472.892857,84,15.51959524,7.901992362,0.860670542,0.823529412,0.4375,-1.100666717
11600,19633.95,881.36,268.64,631.69,662.29,347.99,403.87,1656.37,2157.404255,2472.914894,94,11.83986967,10.6182114,0.442399138,0.87037037,0.712121212,-1.394933475
11601,19651.5,879.13,284.28,627.54,716.66,343.67,412.48,1709.59,2180.683398,2477.907336,259,22.29148473,15.18804514,0.731968543,0.918439716,0.616666667,0.775450373
11602,20649.86,1146.13,309.9,616.48,800.59,355.52,413.75,1082.43,808.088,2475.816,125,17.17231631,10.53441752,0.789730844,0.816993464,0.520833333,-0.938552489
11603,9904.87,391,476.57,422.04,342.43,281.49,296.83,1177.36,1345.735849,2474.169811,53,11.27723448,6.031440313,0.84495761,0.946428571,0.6625,-0.634898792
11604,28436.16,1099.54,273.19,716.92,760.36,353.48,415.4,1396.46,1553.566372,2478.566372,113,18.68251955,7.824932995,0.908061371,0.926229508,0.660818713,0.156403464
11605,20063.12,1116.65,272.54,665.41,724.95,343.29,396.36,1714.19,1847.2,2478.244444,135,20.42203783,8.974648818,0.898262638,0.882352941,0.473684211,0.658785871
11606,23467.78,982.82,284.57,625.66,771.86,329.51,394.18,9847.45,1995.293478,2473.25,92,16.734746,7.126541653,0.904792368,0.893203883,0.613333333,-1.119044558
11607,5861.7,2217.52,273.83,750.83,1021.3,374.83,351.3,1995.87,2453.782609,2472.26087,23,7.436698279,3.986728786,0.844161755,0.958333333,0.821428571,-0.137568557
11608,38458.04,547.22,2346.6,1436.93,4616,1430.9,327.63,1033.6,900.6419753,2477.987654,81,17.90110643,5.851306163,0.945069862,0.89010989,0.680672269,-0.200175862
11609,19724.36,470.06,1609.32,592.61,1027.17,1992.7,317.52,1102.32,1015.787879,2476.560606,66,12.92011886,7.180846733,0.831324079,0.846153846,0.507692308,-0.564781232
11610,24335.92,834.15,269.83,587.2,633.85,311.51,388.93,6849.65,1962.819742,2478.51073,233,20.12917041,15.05849567,0.663593665,0.906614786,0.721362229,1.515087212
11611,18848.86,372.54,344.63,491.07,406.46,264.83,321.37,1574.46,2054.067797,2475.983051,59,12.13102452,6.250215219,0.857054555,0.907692308,0.614583333,0.375738081
11612,24750.38,1355.08,399.28,675.88,781.75,628.64,455.28,1577.98,2332.015625,2473.71875,64,11.07142433,7.609469896,0.726366838,0.888888889,0.727272727,-1.426875848
11613,29265.34,1135.85,344.34,675.19,829.54,439.22,410.36,1898.63,1042.016949,2476.372881,59,11.12004329,6.963352226,0.779663829,0.907692308,0.670454545,-0.51895326
11614,18267.11,917.29,266.93,606.67,630.8,339.06,411.39,1625.37,1805.442177,2478.387755,147,17.86762873,11.5988612,0.760656123,0.854651163,0.544444444,-1.199968711
11615,18311.51,526.85,285.96,525.17,492.4,351.11,359.17,1864.49,2021.297872,2474.489362,47,9.301680561,6.534185407,0.711709761,0.903846154,0.671428571,1.435959866
11616,28385.32,466.92,257,544.51,424.68,276.92,328.05,1595.59,2101.576271,2474.966102,59,8.949180692,8.477529082,0.320357638,0.907692308,0.655555556,0.793227501
11617,33017.46,458.37,244.63,521.78,384.66,279.71,326.34,1549.32,2118.073171,2474.243902,41,8.594881981,6.279489585,0.682797145,0.891304348,0.650793651,-1.494219519
11618,25532.53,815.68,265.66,662.82,583.95,317.41,423.28,1562.55,2141.223684,2474.710526,76,12.62010558,8.108609966,0.766272919,0.88372093,0.633333333,-1.158518937
11619,27373.28,451.49,402.35,671.77,447.29,347.39,328.17,1485.59,2261.97561,2475.414634,82,15.34270374,6.89200384,0.893429219,0.953488372,0.573426573,-0.927519116
11620,32846.1,956.32,293.82,682,634.7,322.04,450.64,1166.32,1233.62,2475.64,50,9.03290739,7.468773934,0.56243643,0.847457627,0.555555556,-1.154330713
11621,19047.57,434.16,267.27,462.49,396.59,303.35,333.51,1363.68,1679.162162,2476.459459,37,9.313408087,5.24557822,0.826301091,0.860465116,0.616666667,-0.10113603
11622,21335.11,843.45,264.37,592.7,605.52,327.85,404.31,1724.76,1909.939828,2489.77937,698,40.2252564,23.29289638,0.815283881,0.897172237,0.538996139,-0.863049772
11623,34781.81,463.65,504.85,1127.54,399.66,294.18,344.14,969.61,757.2625,2482.1,80,22.17079158,4.918688901,0.975079792,0.860215054,0.317460317,-0.602529243
11624,20443.62,1002.97,290.1,656.23,773.91,328.83,381.55,1168.04,1243.858974,2477.923077,78,11.73428937,8.825733214,0.659012613,0.917647059,0.709090909,0.646245314
11625,17431.73,845.07,290.54,623.16,672.36,320.22,381.51,1335.96,1253.057143,2479.32381,105,14.89244198,9.666316068,0.760724175,0.826771654,0.681818182,-0.023686137
11626,19412.64,932.71,258.03,651.5,765.89,324.56,405.09,2417.35,1977.636364,2477.136364,66,10.73397665,8.086954005,0.657565061,0.916666667,0.733333333,-0.907029173
11627,16382.19,466.68,687.26,808.3,416.53,344.68,329.61,1461.6,2200.491228,2476.526316,57,10.22361855,7.227533605,0.707268761,0.93442623,0.647727273,-1.464026091
11628,18730.25,823.44,324.95,638.35,662.37,348.17,363.51,1189.65,876.7460317,2480.269841,63,12.61289539,6.684766035,0.848001037,0.851351351,0.5625,0.149441184
11629,31459.12,510.68,623.03,541.62,453.6,341.93,321.2,1099.22,1028.65,2479.283333,60,12.33821095,6.260253414,0.861718036,0.895522388,0.714285714,-0.143627015
11630,19389.7,751.35,282.55,590.66,571.11,312.23,382.14,1261.02,1415.771084,2478.807229,83,12.50535185,8.629734793,0.723729925,0.902173913,0.628787879,1.040803625
11631,16237.26,471,545.85,960.81,488.56,324.35,377.08,1208.45,1490.831461,2481.94382,89,17.89132552,6.577283099,0.929974459,0.855769231,0.618055556,0.177172647
11632,36192.31,753.72,3008.25,625.61,3151.89,3389.61,426.64,1186.64,1511.611111,2477.138889,36,7.345005687,6.163534949,0.543905644,1,0.857142857,-0.297219451
11633,9551.66,1057.34,278.68,537.32,672.43,346.79,336.79,2825.6,1999.716981,2478.339623,53,11.92377619,6.493702179,0.838695172,0.791044776,0.441666667,-1.056360028
11634,7954.43,857.09,318.75,533.19,591.45,393.34,345.89,1679.34,2011.830189,2476.867925,53,13.42177835,5.236150838,0.92076255,0.828125,0.582417582,1.408210949
11635,39290.06,509.42,648.53,591.06,512.08,346.08,351.64,1079.72,887.7222222,2478.888889,36,8.693241335,5.364068801,0.786932584,0.9,0.666666667,-0.067740095
11636,33069.86,558.37,331.97,656.73,533.58,297.83,640.24,1162.14,1531.813559,2481.220339,59,14.59554054,5.548854694,0.924914713,0.893939394,0.526785714,-0.360039006
11637,16690.4,1072.27,273.07,710.39,785.67,340.79,405.75,1679.85,1863.970149,2479.761194,67,11.62818752,7.756097773,0.745050271,0.87012987,0.558333333,0.280170474
11638,13336.98,1115.45,286.09,625.16,761.32,337.03,392.81,2664.52,1989.595745,2481.43617,94,19.09260595,7.147749629,0.927278336,0.796610169,0.435185185,1.105337
11639,17348.78,1025.23,271.93,638.5,748.8,342,388.9,2079.71,2131.380952,2480.533333,105,17.25575216,9.094959694,0.849822936,0.8203125,0.5,0.569198518
11640,14564.73,383.45,589.61,644.1,1206.86,256.86,312.22,1424.59,2225.102041,2478.55102,49,9.806439455,6.517870933,0.747152955,0.875,0.680555556,-1.253340815
11641,13941.87,1000.74,637.65,622.93,998.1,1111.43,360.01,2416.54,985.8656716,2485.141791,134,17.73947723,9.945326641,0.828064763,0.905405405,0.641148325,-0.131807857
11642,25287.3,1037.18,748.07,692.04,1161.33,1265.32,386.63,1114.37,1226.526316,2480.526316,57,10.44990926,7.25270964,0.719931402,0.876923077,0.647727273,-0.155179635
11643,18710.54,464.55,1277.64,429.67,1515.38,1297.01,301.83,1988.22,1280.884058,2480.956522,69,11.1370326,8.101495034,0.686173957,0.92,0.696969697,0.431353422
11644,33159.21,461.43,339.4,628.36,460.79,348.36,365.09,1151.4,1475.787234,2479.042553,47,8.042852592,7.466641114,0.371688953,0.94,0.734375,-1.162047714
11645,25256.79,448.3,278.44,485.24,377.11,277.62,327.97,1433.18,1686.954545,2480.80303,66,11.61514302,7.41485646,0.769722686,0.929577465,0.75,0.111343155
11646,23698.89,1070.65,271.99,613.14,682.04,308.79,391.89,2578.65,1723.893805,2483.159292,113,15.68707863,9.383752315,0.801359124,0.949579832,0.588541667,0.535741256
11647,22422.58,842.42,283.94,625.63,643.62,338.08,414.4,1613.18,1816.408451,2484.908451,142,16.45082897,12.16913887,0.672905997,0.860606061,0.556862745,0.454991015
11648,15331.57,363.13,1557.75,560.6,1753.94,325.96,285.68,1073.23,893.5471698,2482.056604,53,10.23605711,6.838048902,0.744129459,0.946428571,0.757142857,-0.108248305
11649,16875.08,1059.06,308.92,619,778.37,328.58,383.6,1175.27,922.0961538,2482.192308,52,11.04208391,6.381015073,0.816120745,0.962962963,0.722222222,0.02668023
11650,21029.2,1231.15,296.61,678.47,754.7,389.11,409.75,1033.11,1133.229508,2483.295082,122,15.92235419,10.04808392,0.775727735,0.917293233,0.580952381,1.0366259
11651,17960.62,791.71,283.1,600.41,618.38,306.3,384.11,1814.89,1261.924528,2483.40566,106,15.24440334,9.479725624,0.783136716,0.85483871,0.602272727,-0.092403006
11652,21187.51,1165.54,296.73,685.27,851.35,392.72,446.11,1732.19,2023.481928,2482.433735,83,11.66614742,9.610184294,0.566928875,0.902173913,0.754545455,-0.715403246
11653,24741.83,946.89,268.18,642.28,749.67,348.75,418.89,1962.04,2035.794702,2482.907285,151,16.49960175,12.02250605,0.684881658,0.909638554,0.645299145,-1.54848917
11654,18922.51,864.51,268.67,629.1,639.39,340.85,393.5,1790.19,2121.328767,2483.80137,146,18.43051551,11.39018226,0.786172822,0.789189189,0.591093117,1.517697455
11655,11897.95,2089.38,283.58,315.58,234.33,270.23,272.78,1723.33,2412.3,2481.375,40,9.490900112,5.461942426,0.817807013,0.909090909,0.740740741,-0.283918403
11656,18403.19,368.52,344.45,456.24,336.72,278.98,315.53,1174.4,1459.672414,2480.724138,58,9.97934336,7.884653423,0.612981297,0.90625,0.725,-1.442280033
11657,23260.17,390.71,364.43,596,355.33,301.43,323.81,1443.05,2075.761905,2483.02381,42,10.87758803,5.01427276,0.887414239,0.893617021,0.636363636,0.271720572
11658,16794.19,2005.81,275.4,638.64,729.17,324.87,373.33,1458.76,2335.211009,2483.137615,109,16.90781836,8.528968475,0.863447142,0.872,0.619318182,1.237539864
11659,18195.62,1935.63,299.79,363.84,302.16,315.27,295.24,1818.98,2424.253968,2483.857143,63,11.07294329,7.455665888,0.739348579,0.913043478,0.65625,-0.063505436
11660,19916.21,1137.98,282.55,677.31,790.36,388.28,403.08,1673.45,2006.356322,2483.586207,87,12.0084002,9.502191997,0.611434027,0.896907216,0.669230769,-1.403349007
11661,24320.55,1453.37,328.5,689.95,934.77,361.4,391.9,1345.89,1041.903226,2484.419355,62,13.46448714,6.965500704,0.855789697,0.849315068,0.512396694,-0.891461553
11662,26516.65,1166.78,1086.91,673.02,2022.59,2756.06,401.84,1095.3,1217.882682,2488.910615,179,17.36746424,13.92921864,0.597284424,0.904040404,0.619377163,-1.0087105
11663,26011.05,1108.04,298.6,693.54,748.45,366.86,425.26,1350.2,1354.867257,2490.00885,113,19.86590641,7.644809201,0.922991407,0.88976378,0.565,-0.250802449
11664,13841.95,1146.46,283.67,718.33,902.82,416.69,448.38,1697.21,2015.25641,2484.307692,39,8.264676038,6.876208529,0.554775981,0.829787234,0.609375,-0.06019141
11665,27300.97,403.03,252.7,455.43,372.78,271.59,314.24,1403.22,2287.513514,2482.486486,37,9.290218039,5.215315773,0.827560111,0.925,0.685185185,1.353653369
11666,21328.32,858.37,294.6,625.93,646.94,336.37,397.8,1938.54,1270.823171,2490.634146,164,17.63368737,12.5512207,0.702407373,0.901098901,0.663967611,0.044823532
11667,23785.36,484.02,350.32,727.4,540.55,374.77,410.91,1177.04,1452.234043,2484.659574,47,8.954731261,6.688924813,0.664856589,0.903846154,0.746031746,-0.220856642
11668,19554.27,949.93,293.82,630.3,777.48,415,424.39,3776.4,1653.651934,2488.701657,181,17.43405819,13.73005042,0.616261175,0.882926829,0.560371517,1.324991636
11669,28340.49,408.08,463.47,606.27,655.69,281.73,326.43,1750.1,1321.040816,2487.040816,49,12.85059985,5.050014848,0.91954748,0.907407407,0.494949495,-0.598689821
11670,19397.96,1002.84,293.52,705.38,795.83,351.4,389.43,3164.03,1423.012987,2488.779221,77,13.63183898,7.599605796,0.830184054,0.865168539,0.57037037,0.070355535
11671,22505.12,492.75,315.08,526.8,459.74,287.78,350.92,1536.28,2092.039474,2488.131579,76,13.70841776,7.062761963,0.857061867,0.938271605,0.835164835,0.054410042
11672,25136.25,1298.61,296.05,647.12,891.4,353.07,400.44,1093.33,801.7017544,2487.017544,57,9.006470878,8.308688101,0.385939043,0.966101695,0.633333333,0.556126287
11673,17822.07,1233,302.02,694.28,824.58,343.43,406.42,1399.24,1047.825,2490.175,120,13.85364458,11.25003105,0.58356989,0.96,0.612244898,-0.651194159
11674,15269.83,1125.38,298.14,656.96,773.45,389.89,413.27,1104.75,1126.304348,2489.773913,115,16.29841984,9.45979446,0.814323151,0.884615385,0.513392857,0.981626665
11675,18285.49,391.77,291.83,487.18,370.29,283.77,321.29,1202.55,1482.571429,2489.761905,105,14.52395053,10.6935454,0.676688154,0.807692308,0.621301775,1.06908542
11676,18449.05,965.93,257.01,622.98,625.17,322.57,400.96,1716.91,1876.850299,2489.748503,167,19.41856759,12.75814302,0.753884108,0.835,0.579861111,0.012390285
11677,23466.74,859.36,259.04,637.78,617.42,319.28,440.79,2099.99,2108.567901,2489.506173,81,13.04286766,8.277999384,0.772778076,0.835051546,0.578571429,-0.043382686
11678,24110.21,1414.91,292.05,690.59,943.11,347.87,394.34,1650.13,2190.768293,2489.268293,82,12.33147222,8.671353856,0.711003116,0.921348315,0.585714286,-0.135948138
11679,13926.36,388.1,383.2,673.94,485.4,269.68,308.76,1434.82,2222.38,2485.74,50,9.706764127,6.763632913,0.71726951,0.925925926,0.793650794,-1.359525883
11680,13812.17,453.29,372.36,578.41,413.77,316.4,313.99,1410.77,2315.928571,2487.914286,70,11.68506847,7.720288095,0.750652818,0.921052632,0.636363636,0.633267078
11681,17946.61,469.71,553.51,647.62,501.63,401.98,319.63,1323.36,1020.305556,2493.287037,108,20.76310709,6.896578445,0.943224671,0.857142857,0.428571429,-0.54066691
11682,45145.16,520.97,335.38,619.86,537.35,320.14,385.05,1282.92,1334.540541,2487.891892,37,9.101797401,5.143685762,0.825002847,0.925,0.685185185,-0.423350788
11683,33544.43,939.59,264.13,677.99,612.53,313.2,408.09,1716.95,1867.761364,2491.306818,88,13.56466516,8.492818033,0.779743886,0.946236559,0.698412698,0.18708086
11684,21060.91,1136.52,271.92,696.68,810.73,348.62,444.57,1739.66,1981.744526,2490.59854,137,17.120642,10.82397489,0.774790703,0.883870968,0.53515625,-0.647988556
11685,20277.27,975.73,372.37,667.15,847.38,368.09,396.48,1396.99,874.8902439,2490.658537,82,11.23669022,9.590160431,0.521144537,0.921348315,0.67768595,0.41569479
11686,20859.69,1050.24,360.24,655.86,899.31,352.4,424.27,1262.38,925.4871795,2491.064103,78,12.40024792,8.184496821,0.751241992,0.951219512,0.75,-0.29145457
11687,20671.53,1167.67,303.5,685.11,799.21,369.69,401.16,2578.95,1116.438356,2495.105023,219,23.95084733,12.32367886,0.85746613,0.908713693,0.576315789,0.884551688
11688,23450.81,880.12,279.45,599.6,687.01,320.5,386.03,1623.43,1560.572327,2493.90566,159,19.58511878,10.90938283,0.83049634,0.878453039,0.611538462,0.386849595
11689,9420.36,578.8,449.82,511.89,409.62,283.6,315.6,1518.65,1720.781818,2491.436364,55,12.61518252,5.755139693,0.889873476,0.93220339,0.572916667,0.483236364
11690,23027.57,1062.93,277.93,642.14,704.13,346.58,416.34,1783.47,2047.336683,2492.025126,199,20.42266044,12.71827287,0.782418502,0.884444444,0.676870748,1.51737803
11691,25654.29,1333.08,265.41,684.19,744.94,316.02,386.88,1454.49,2253.568,2490.352,125,16.07664655,10.26980952,0.769370372,0.886524823,0.668449198,-1.524721634
11692,33925.65,518.73,282.08,544.6,473.48,319.85,360.18,1157.68,1498.45,2489.3,40,8.6866285,5.9213584,0.731665733,0.930232558,0.634920635,-1.272126114
11693,21600.15,866.85,257.55,601.8,634.6,321.23,397.86,1719.56,1890.059829,2494.367521,117,20.1108913,7.985047141,0.917796599,0.854014599,0.65,0.204083403
11694,12244.22,597.31,248.28,520.59,474.22,295.34,336.72,2215.16,1960.375,2488.5,32,6.778715596,5.983227797,0.470032356,0.96969697,0.888888889,0.872020997
11695,20971.22,1234.91,272.3,675.27,911.33,355.17,369.22,1549.86,2267.471154,2490.605769,104,14.08664641,10.22012761,0.688202286,0.845528455,0.63030303,-1.325920437
11696,22789.47,1195.5,268.33,616.83,736.23,312.31,417.64,2176.48,1733.116279,2491.790698,86,13.24394025,8.521210402,0.765526409,0.905263158,0.614285714,1.298550898
11697,19086.78,1888.51,374.71,676.82,609.74,357.15,393.75,1536.23,2393.923077,2495.736264,91,21.26682281,6.188286004,0.956728193,0.8125,0.379166667,-0.453888843
11698,30270.6,627.09,2961.64,1005.4,2928,5100.49,338.16,971.4,787.4222222,2493.488889,45,11.23882816,5.231419878,0.885059796,0.882352941,0.625,-0.004631715
11699,16305.54,1596.66,757.38,722.59,1376.21,1745.89,367.91,1504.89,2277.428571,2492.357143,56,9.19381893,7.977277656,0.497126018,0.903225806,0.622222222,-1.049576035
11700,20706.52,1024.18,319.43,642.35,623.85,299.69,380.81,1272.53,2337.040404,2494.343434,99,13.53877823,9.530404703,0.710265508,0.883928571,0.589285714,0.541177595
11701,16375.25,977.19,266.21,619.27,741.48,348.12,406.77,2697.32,1643.719178,2497.294521,146,16.96622308,11.42535415,0.739262242,0.848837209,0.579365079,0.232673073
11702,19462.38,447.95,808.63,899.05,468.38,286,342.18,1424.01,1674.297619,2495.011905,84,17.84751706,6.298069642,0.935667788,0.848484848,0.461538462,-0.76304578
11703,29293.19,1273.47,299.63,640.65,768.05,361.24,413.69,1088.31,798.7741935,2495.919355,62,12.02258005,6.649444582,0.83312837,0.925373134,0.596153846,0.237417886
11704,18704.71,561.93,369.98,626.69,514.02,306.95,414.67,1162.55,1471.018182,2492.909091,55,13.24709773,5.766247326,0.900293283,0.887096774,0.763888889,1.502908535
11705,18173.89,1073.27,279.53,638.6,727.58,338.56,390.45,1717.63,1821.683453,2497.489209,139,15.35247756,12.02957723,0.621316953,0.891025641,0.620535714,-0.907642473
11706,27596.91,1009.95,274.97,679.76,648.23,336.92,420.71,1735.62,1883.544304,2498.025316,79,15.40514673,7.14102405,0.88607184,0.849462366,0.585185185,-0.064406364
11707,15370.73,521.33,261.93,493.96,436.44,268.87,304.01,1436.16,2222.826667,2495.586667,75,16.54707903,6.153044233,0.928292517,0.862068966,0.443786982,-0.809168498
11708,21074.1,1035.04,249.49,617.07,800.38,304.77,348.72,1436.48,2240.296296,2494.493827,81,13.24387866,8.233285924,0.783281432,0.9,0.669421488,-0.684344929
11709,17855.55,395.03,359.45,542.68,333.39,272.23,291.52,1466.42,2312.419355,2493.677419,31,7.943111211,5.380004207,0.735691301,0.911764706,0.553571429,0.669294483
11710,30046.03,599.23,525.31,890.14,773.76,415.2,829.67,876.08,725.4712644,2499.022989,87,15.21672041,7.459768319,0.871590319,0.90625,0.725,-0.208786373
11711,16988.25,477.31,438.81,581.67,705.48,336.81,332.52,1208.6,1517.5625,2496.166667,48,9.7212023,6.454296869,0.747785684,0.905660377,0.685714286,0.072797721
11712,24961.08,430.42,384.25,574.71,386,290.33,325.92,895.33,761.5833333,2493.916667,24,6.446572626,4.853123993,0.658223746,0.923076923,0.685714286,-1.261388943
11713,27328.88,573.42,554.64,627.73,523.88,486.7,340.91,1030.06,775.9090909,2495.878788,33,7.795799092,5.609301887,0.694462613,0.891891892,0.523809524,-0.174985073
11714,15141.48,1090.68,360.09,625.93,789.81,388.88,369.25,1567.8,977.7317073,2497.04065,123,13.74756892,11.49642021,0.54834663,0.931818182,0.683333333,1.466247894
11715,16326.33,1193.56,292.22,637.91,830.09,336.84,362.46,3195.07,1057.43038,2498.911392,158,15.55060856,13.59637734,0.485330304,0.913294798,0.619607843,-1.366048508
11716,20249.01,1304.16,281.5,734.5,819.5,363.79,410.21,1144.61,1206.614286,2496.814286,70,10.91353951,8.391635913,0.639345322,0.909090909,0.636363636,0.299154033
11717,15652.12,456.5,359.28,530.67,491.92,309.2,347.28,1184.8,1531.960526,2497.631579,76,13.55724831,7.860904279,0.814737224,0.863636364,0.542857143,0.46678087
11718,13849.65,1848.3,897.89,761.48,1378.27,1980.33,382.41,1402.7,2290.140187,2496.53271,107,17.4672916,8.103392539,0.885878099,0.891666667,0.557291667,1.034891258
11719,17325.36,614.29,1608.92,1660.34,2355.52,1076.31,334.25,1136.4,896.5,2502.656863,102,21.7038987,6.255823016,0.957559706,0.829268293,0.463636364,-0.378510153
11720,25486.74,959.19,274.93,674.9,719.14,318.85,397.4,5710.58,1427.716049,2498.938272,81,12.06573885,8.733659535,0.689968289,0.920454545,0.623076923,0.298363699
11721,32631.1,461.49,285.86,521.78,393.39,273.18,321.9,1660.2,1855.882353,2497.27451,51,10.55471263,6.395028382,0.795546012,0.894736842,0.62962963,1.070034183
11722,16431.51,1204.89,269.91,654.58,841.31,322.64,346.62,1480.09,2231.688889,2496.555556,45,8.213370593,7.180859353,0.485405798,0.97826087,0.625,-0.117907835
11723,17741.02,1229.78,299.07,653.22,694.03,325.87,407.54,1165.93,1081.902985,2499.791045,134,15.73373721,11.25367063,0.698861198,0.930555556,0.595555556,0.788158225
11724,14544.89,961.47,271.41,604.53,657.22,325.51,392.72,3010.68,1571.104478,2501.552239,134,16.01471499,12.09774229,0.655247635,0.82208589,0.598214286,-0.250820337
11725,23584.92,926.09,286.78,634.39,702.82,323.05,362.58,1582.61,2194.687861,2502.815029,173,17.31143203,13.58977525,0.619473722,0.856435644,0.565359477,-0.980532025
11726,18633.66,1202.76,338.09,666.43,884.06,394.72,442.32,1267.98,929.2474227,2501.123711,97,12.01595724,10.86186175,0.427631617,0.906542056,0.532967033,0.79022862
11727,22712.1,998.93,276.87,620.5,676.98,337.96,393.84,1955.71,1740.580838,2502.365269,167,18.06814979,12.641426,0.714483305,0.869791667,0.549342105,1.191270354
11728,19159.52,1004.96,276.52,630.17,778.42,343.52,423.16,1720.69,1972.631068,2499.252427,103,14.66723771,9.026664824,0.788191189,0.953703704,0.686666667,1.279621233
11729,21425.38,1292.61,399.45,746.84,1105.09,369.8,367.81,1145.81,875.4269663,2500.651685,89,11.12863778,10.73547879,0.263455985,0.86407767,0.674242424,1.417054929
11730,17342.3,1019.34,289.84,619.37,664.92,349.42,378.16,1533.81,1106.724359,2504.025641,156,17.52424273,12.3156303,0.711410461,0.906976744,0.547368421,-1.243012219
11731,15920.95,409.29,526.26,711.48,360.75,339.15,312.06,1024,1159.415385,2502.938462,65,16.37647998,5.108551068,0.950100362,0.878378378,0.541666667,-0.383606359
11732,16129.62,901.5,296.23,606.93,674.66,314.97,375.56,1431.79,1275.313725,2501.764706,102,14.75713099,9.604013808,0.75924497,0.857142857,0.607142857,1.550136195
11733,22729.62,1193.3,284.83,668.85,737.87,355.47,400.68,1331.62,1349.531915,2501.595745,47,12.21151733,5.378535189,0.897778252,0.854545455,0.516483516,-0.087953991
11734,15162.83,968.49,278.24,617.9,764.85,316.66,381.68,1442.58,1633.075758,2502.94697,132,15.71515786,11.0118403,0.713441709,0.949640288,0.628571429,0.78762253
11735,22815.8,426,420,551.96,396.64,285.72,333.72,1587.84,1836.04,2498.24,25,6.402487289,4.897035482,0.644191151,1,0.833333333,0.471774527
11736,14753.6,378.1,257.26,465.71,315.39,266.69,299.41,1680.8,1931.457143,2501.385714,70,11.82627419,7.650453768,0.762572189,0.909090909,0.648148148,-0.478038711
11737,22739.54,1008.91,277.23,620.17,704.12,351.83,389.97,1651.66,2058.236686,2506.923077,169,18.83399213,14.28637076,0.651624355,0.804761905,0.497058824,-0.368772927
11738,25438.81,425.66,293.37,499.86,332.92,285.47,318.34,1323.46,2317.576271,2501.610169,59,11.65850317,6.932763985,0.803982462,0.907692308,0.614583333,0.345573958
11739,13698.14,1534.4,289.63,609.39,673.09,302.65,386.88,1360.53,2345.54386,2500.157895,57,10.00020107,7.369067108,0.676010604,0.919354839,0.703703704,-0.618184622
11740,27070.61,491.84,809.64,736.23,476.35,563.83,361.09,1023.31,783.0347222,2504.583333,144,14.80480922,12.82005809,0.500150046,0.911392405,0.738461538,0.60068921
11741,36865.73,704.02,1705.14,1682.98,3173.43,333.86,364.43,1296.32,1032.272727,2500.181818,44,8.174212295,6.91569819,0.533121826,0.88,0.6875,-0.651508781
11742,29840.19,425.44,458.1,625.42,394.94,333.52,319.35,1021.13,1172.4375,2501.75,48,9.857471877,6.306167473,0.768595751,0.941176471,0.6,-0.434450853
11743,16914.53,438.92,309.99,491.69,392.01,284.31,338.36,1519.57,1686.288136,2503.355932,118,14.0968161,10.99579324,0.625755049,0.921875,0.756410256,-0.505381577
